2,1000000,10,2.572207
2,1000000,1000,0.220356
4,1000000,10,1.554146
4,1000000,1000,0.146783
8,1000000,10,1.036551
8,1000000,1000,0.094117
10,1000000,10,0.542183
10,1000000,1000,0.082686
12,1000000,10,0.54099
12,1000000,1000,0.074734
16,1000000,10,0.542215
16,1000000,1000,0.063349
24,1000000,10,0.567156
24,1000000,1000,0.053857
32,1000000,10,0.576691
32,1000000,1000,0.051595
48,1000000,10,0.579807
48,1000000,1000,0.050812
64,1000000,10,0.570292
64,1000000,1000,0.049432
