2,1,1,0.012
2,1,10,0.012199999999999999
2,1,100,0.0126
2,1,1000,0.011600000000000001
2,1,10000,0.011600000000000001
2,1,100000,0.012
2,10,1,0.012
2,10,10,0.011600000000000001
2,10,100,0.012199999999999999
2,10,1000,0.012
2,10,10000,0.012199999999999999
2,10,100000,0.0124
2,100,1,0.011600000000000001
2,100,10,0.0124
2,100,100,0.0114
2,100,1000,0.0118
2,100,10000,0.012199999999999999
2,100,100000,0.012199999999999999
2,1000,1,0.0124
2,1000,10,0.0124
2,1000,100,0.012199999999999999
2,1000,1000,0.0124
2,1000,10000,0.011
2,1000,100000,0.0126
2,10000,1,0.0126
2,10000,10,0.012199999999999999
2,10000,100,0.0118
2,10000,1000,0.0112
2,10000,10000,0.012199999999999999
2,10000,100000,0.012199999999999999
2,100000,1,0.012199999999999999
2,100000,10,0.012199999999999999
2,100000,100,0.0124
2,100000,1000,0.0114
2,100000,10000,0.012199999999999999
2,100000,100000,0.012199999999999999
2,1000000,1,0.0114
2,1000000,10,0.012
2,1000000,100,0.012199999999999999
2,1000000,1000,0.0118
2,1000000,10000,0.0108
2,1000000,100000,0.0124
4,1,1,0.0114
4,1,10,0.011600000000000001
4,1,100,0.0124
4,1,1000,0.011
4,1,10000,0.0112
4,1,100000,0.012199999999999999
4,10,1,0.0114
4,10,10,0.0112
4,10,100,0.0114
4,10,1000,0.0126
4,10,10000,0.012199999999999999
4,10,100000,0.012199999999999999
4,100,1,0.012
4,100,10,0.011600000000000001
4,100,100,0.0114
4,100,1000,0.012
4,100,10000,0.0112
4,100,100000,0.0124
4,1000,1,0.012199999999999999
4,1000,10,0.012199999999999999
4,1000,100,0.012199999999999999
4,1000,1000,0.0112
4,1000,10000,0.011
4,1000,100000,0.0126
4,10000,1,0.011600000000000001
4,10000,10,0.012
4,10000,100,0.0108
4,10000,1000,0.0124
4,10000,10000,0.011
4,10000,100000,0.012199999999999999
4,100000,1,0.0114
4,100000,10,0.011
4,100000,100,0.0252
4,100000,1000,0.0124
4,100000,10000,0.012199999999999999
4,100000,100000,0.011
4,1000000,1,0.011
4,1000000,10,0.0124
4,1000000,100,0.012199999999999999
4,1000000,1000,0.0114
4,1000000,10000,0.012199999999999999
4,1000000,100000,0.0114
8,1,1,0.0114
8,1,10,0.0124
8,1,100,0.0132
8,1,1000,0.0124
8,1,10000,0.012199999999999999
8,1,100000,0.0124
8,10,1,0.0124
8,10,10,0.011
8,10,100,0.012199999999999999
8,10,1000,0.012199999999999999
8,10,10000,0.0112
8,10,100000,0.0126
8,100,1,0.012199999999999999
8,100,10,0.012199999999999999
8,100,100,0.012199999999999999
8,100,1000,0.0124
8,100,10000,0.012199999999999999
8,100,100000,0.0124
8,1000,1,0.0104
8,1000,10,0.0124
8,1000,100,0.0124
8,1000,1000,0.0124
8,1000,10000,0.012199999999999999
8,1000,100000,0.012199999999999999
8,10000,1,0.0126
8,10000,10,0.0126
8,10000,100,0.0124
8,10000,1000,0.0124
8,10000,10000,0.0128
8,10000,100000,0.0108
8,100000,1,0.0124
8,100000,10,0.0152
8,100000,100,0.0114
8,100000,1000,0.0128
8,100000,10000,0.0128
8,100000,100000,0.0114
8,1000000,1,0.0124
8,1000000,10,0.0124
8,1000000,100,0.0106
8,1000000,1000,0.012199999999999999
8,1000000,10000,0.0126
8,1000000,100000,0.012199999999999999
16,1,1,0.013000000000000001
16,1,10,0.0132
16,1,100,0.0126
16,1,1000,0.0124
16,1,10000,0.012199999999999999
16,1,100000,0.012
16,10,1,0.0124
16,10,10,0.012199999999999999
16,10,100,0.012
16,10,1000,0.0124
16,10,10000,0.012199999999999999
