2,1,1,0.005
2,1,10,0.005
2,1,100,0.005
2,1,1000,0.005
2,1,10000,0.0052
2,1,100000,0.0048000000000000004
2,10,1,0.005
2,10,10,0.0052
2,10,100,0.0048000000000000004
2,10,1000,0.005
2,10,10000,0.0052
2,10,100000,0.005
2,100,1,0.005
2,100,10,0.005
2,100,100,0.005
2,100,1000,0.005
2,100,10000,0.0052
2,100,100000,0.005
2,1000,1,0.005
2,1000,10,0.005
2,1000,100,0.005
2,1000,1000,0.0052
2,1000,10000,0.005
2,1000,100000,0.005
2,10000,1,0.0052
2,10000,10,0.005
2,10000,100,0.0052
2,10000,1000,0.0054
2,10000,10000,0.005
2,10000,100000,0.005
2,100000,1,0.0052
2,100000,10,0.005
2,100000,100,0.0048000000000000004
2,100000,1000,0.0056
2,100000,10000,0.005
2,100000,100000,0.005
2,1000000,1,0.0052
2,1000000,10,0.005
2,1000000,100,0.0052
2,1000000,1000,0.005
2,1000000,10000,0.005
2,1000000,100000,0.0048000000000000004
4,1,1,0.005
4,1,10,0.005
4,1,100,0.0048000000000000004
4,1,1000,0.005
4,1,10000,0.005
4,1,100000,0.005
4,10,1,0.0054
4,10,10,0.0054
4,10,100,0.0054
4,10,1000,0.005
4,10,10000,0.0052
4,10,100000,0.005
4,100,1,0.005
4,100,10,0.0048000000000000004
4,100,100,0.005
4,100,1000,0.005
4,100,10000,0.005
4,100,100000,0.0052
4,1000,1,0.005
4,1000,10,0.0052
4,1000,100,0.005
4,1000,1000,0.0054
4,1000,10000,0.0054
4,1000,100000,0.0054
4,10000,1,0.005
4,10000,10,0.0054
4,10000,100,0.0054
4,10000,1000,0.0054
4,10000,10000,0.005
4,10000,100000,0.005
4,100000,1,0.0054
4,100000,10,0.0054
4,100000,100,0.0054
4,100000,1000,0.0052
4,100000,10000,0.0054
4,100000,100000,0.0052
4,1000000,1,0.0052
4,1000000,10,0.005
4,1000000,100,0.005
4,1000000,1000,0.0052
4,1000000,10000,0.005
4,1000000,100000,0.0052
8,1,1,0.0054
8,1,10,0.0054
8,1,100,0.005
8,1,1000,0.005
8,1,10000,0.005
8,1,100000,0.005
8,10,1,0.005
8,10,10,0.005
8,10,100,0.005
8,10,1000,0.005
8,10,10000,0.005
8,10,100000,0.005
8,100,1,0.005
8,100,10,0.0054
8,100,100,0.0054
8,100,1000,0.005
8,100,10000,0.0054
8,100,100000,0.0056
8,1000,1,0.0048000000000000004
8,1000,10,0.0052
8,1000,100,0.005
8,1000,1000,0.0052
8,1000,10000,0.005
8,1000,100000,0.005
8,10000,1,0.0054
8,10000,10,0.0056
8,10000,100,0.0054
8,10000,1000,0.005
8,10000,10000,0.0048000000000000004
8,10000,100000,0.005
8,100000,1,0.0052
8,100000,10,0.0056
8,100000,100,0.0054
8,100000,1000,0.0054
8,100000,10000,0.0052
8,100000,100000,0.005
8,1000000,1,0.005
8,1000000,10,0.0056
8,1000000,100,0.0054
8,1000000,1000,0.0052
8,1000000,10000,0.005
8,1000000,100000,0.005
16,1,1,0.0052
16,1,10,0.005
16,1,100,0.0052
16,1,1000,0.0052
16,1,10000,0.0052
16,1,100000,0.0124
16,10,1,0.0154
16,10,10,0.0052
16,10,100,0.0052
16,10,1000,0.005
16,10,10000,0.0048000000000000004
16,10,100000,0.005
16,100,1,0.005
16,100,10,0.0054
16,100,100,0.0054
16,100,1000,0.005
16,100,10000,0.005
16,100,100000,0.0054
16,1000,1,0.01
16,1000,10,0.005
16,1000,100,0.005
16,1000,1000,0.005
16,1000,10000,0.0056
16,1000,100000,0.0054
16,10000,1,0.0054
16,10000,10,0.0052
16,10000,100,0.0054
16,10000,1000,0.0054
16,10000,10000,0.0052
16,10000,100000,0.0052
16,100000,1,0.0052
16,100000,10,0.005
16,100000,100,0.005
16,100000,1000,0.005
16,100000,10000,0.0052
16,100000,100000,0.005
16,1000000,1,0.005
16,1000000,10,0.0054
16,1000000,100,0.0052
16,1000000,1000,0.0056
16,1000000,10000,0.0054
16,1000000,100000,0.0056
32,1,1,0.005
32,1,10,0.0052
32,1,100,0.005
32,1,1000,0.005
32,1,10000,0.005
32,1,100000,0.005
32,10,1,0.005
32,10,10,0.0054
32,10,100,0.005
32,10,1000,0.005
32,10,10000,0.005
32,10,100000,0.0052
32,100,1,0.0052
32,100,10,0.0052
32,100,100,0.005
32,100,1000,0.0054
32,100,10000,0.005
32,100,100000,0.005
32,1000,1,0.005
32,1000,10,0.005
32,1000,100,0.0052
32,1000,1000,0.005
32,1000,10000,0.0052
32,1000,100000,0.0052
32,10000,1,0.005
32,10000,10,0.005
32,10000,100,0.0052
32,10000,1000,0.0052
32,10000,10000,0.005
32,10000,100000,0.0048000000000000004
32,100000,1,0.0052
32,100000,10,0.0048000000000000004
32,100000,100,0.0052
32,100000,1000,0.005
32,100000,10000,0.0048000000000000004
32,100000,100000,0.005
32,1000000,1,0.005
32,1000000,10,0.0048000000000000004
32,1000000,100,0.005
32,1000000,1000,0.0058000000000000005
32,1000000,10000,0.0056
32,1000000,100000,0.0056
64,1,1,0.0052
64,1,10,0.005
64,1,100,0.005
64,1,1000,0.0054
64,1,10000,0.0056
64,1,100000,0.0054
64,10,1,0.0052
64,10,10,0.005
64,10,100,0.0054
64,10,1000,0.0054
64,10,10000,0.0056
64,10,100000,0.0052
64,100,1,0.0052
64,100,10,0.005
64,100,100,0.0052
64,100,1000,0.005
64,100,10000,0.005
64,100,100000,0.0052
64,1000,1,0.0052
64,1000,10,0.005
64,1000,100,0.005
64,1000,1000,0.0056
64,1000,10000,0.0054
64,1000,100000,0.005
64,10000,1,0.0052
64,10000,10,0.0052
64,10000,100,0.0052
64,10000,1000,0.0052
64,10000,10000,0.005
64,10000,100000,0.0058000000000000005
64,100000,1,0.0054
64,100000,10,0.0054
64,100000,100,0.005
64,100000,1000,0.005
64,100000,10000,0.0052
64,100000,100000,0.0052
64,1000000,1,0.005
64,1000000,10,0.005
64,1000000,100,0.005
64,1000000,1000,0.0052
64,1000000,10000,0.005
64,1000000,100000,0.005
128,1,1,0.0052
128,1,10,0.0052
128,1,100,0.005
128,1,1000,0.0052
128,1,10000,0.0052
128,1,100000,0.005
128,10,1,0.005
128,10,10,0.005
128,10,100,0.005
128,10,1000,0.0048000000000000004
128,10,10000,0.005
128,10,100000,0.0052
128,100,1,0.0052
128,100,10,0.005
128,100,100,0.005
128,100,1000,0.005
128,100,10000,0.0048000000000000004
128,100,100000,0.005
128,1000,1,0.005
128,1000,10,0.005
128,1000,100,0.005
128,1000,1000,0.0052
128,1000,10000,0.005
128,1000,100000,0.005
128,10000,1,0.0052
128,10000,10,0.005
128,10000,100,0.0048000000000000004
128,10000,1000,0.0052
128,10000,10000,0.005
128,10000,100000,0.005
128,100000,1,0.005
128,100000,10,0.0052
128,100000,100,0.005
128,100000,1000,0.0054
128,100000,10000,0.005
128,100000,100000,0.0052
128,1000000,1,0.0048000000000000004
128,1000000,10,0.0054
128,1000000,100,0.005
128,1000000,1000,0.0058000000000000005
128,1000000,10000,0.0052
128,1000000,100000,0.005
