2,1,1,0.002
2,1,10,0.002
2,1,100,0.002
2,1,1000,0.0021999999999999997
2,1,10000,0.0028
2,1,100000,0.009600000000000001
2,1,100000,0.0098
2,10,1,0.0018
2,10,10,0.002
2,10,100,0.0024000000000000002
2,10,1000,0.0021999999999999997
2,10,10000,0.0032
2,10,100000,0.0106
2,10,100000,0.0106
2,100,1,0.0024000000000000002
2,100,10,0.0024000000000000002
2,100,100,0.0026
2,100,1000,0.0026
2,100,10000,0.005
2,100,100000,0.035199999999999995
2,100,100000,0.0346
2,1000,1,0.002
2,1000,10,0.0018
2,1000,100,0.002
2,1000,1000,0.004
2,1000,10000,0.0262
2,1000,100000,0.2406
2,1000,100000,0.2412
2,10000,1,0.0076
2,10000,10,0.0021999999999999997
2,10000,100,0.0024000000000000002
2,10000,1000,0.004399999999999999
2,10000,10000,0.030199999999999998
2,10000,100000,0.28159999999999996
2,10000,100000,0.2824
2,100000,1,0.5078
2,100000,10,0.0098
2,100000,100,0.0086
2,100000,1000,0.0126
2,100000,10000,0.06820000000000001
2,100000,100000,0.5416000000000001
2,100000,100000,0.5378000000000001
2,1000000,1,50.2012
2,1000000,10,0.5586
2,1000000,100,0.0762
2,1000000,1000,0.0458
2,1000000,10000,0.1506
2,1000000,100000,1.9522
2,1000000,100000,1.9514
4,1,1,0.0024000000000000002
4,1,10,0.0024000000000000002
4,1,100,0.0024000000000000002
4,1,1000,0.0024000000000000002
4,1,10000,0.003
4,1,100000,0.0098
4,1,100000,0.009600000000000001
4,10,1,0.0024000000000000002
4,10,10,0.0024000000000000002
4,10,100,0.0024000000000000002
4,10,1000,0.0024000000000000002
4,10,10000,0.0032
4,10,100000,0.0104
4,10,100000,0.0106
4,100,1,0.0024000000000000002
4,100,10,0.0024000000000000002
4,100,100,0.0024000000000000002
4,100,1000,0.0026
4,100,10000,0.0048000000000000004
4,100,100000,0.035199999999999995
4,100,100000,0.0342
4,1000,1,0.0021999999999999997
4,1000,10,0.0024000000000000002
4,1000,100,0.0021999999999999997
4,1000,1000,0.004
4,1000,10000,0.0254
4,1000,100000,0.24159999999999998
4,1000,100000,0.2494
4,10000,1,0.0076
4,10000,10,0.0024000000000000002
4,10000,100,0.0028
4,10000,1000,0.005
4,10000,10000,0.0314
4,10000,100000,0.29100000000000004
4,10000,100000,0.2894
4,100000,1,0.5082
4,100000,10,0.009600000000000001
4,100000,100,0.0054
4,100000,1000,0.0124
4,100000,10000,0.068
4,100000,100000,0.5448000000000001
4,100000,100000,0.545
4,1000000,1,50.2004
4,1000000,10,0.5504
4,1000000,100,0.0766
4,1000000,1000,0.0454
4,1000000,10000,0.1476
4,1000000,100000,1.9306
4,1000000,100000,1.938
8,1,1,0.0021999999999999997
8,1,10,0.002
8,1,100,0.0021999999999999997
8,1,1000,0.0021999999999999997
8,1,10000,0.0026
8,1,100000,0.0098
8,1,100000,0.009600000000000001
8,10,1,0.0024000000000000002
8,10,10,0.0024000000000000002
8,10,100,0.002
8,10,1000,0.0021999999999999997
8,10,10000,0.0026
8,10,100000,0.01
8,10,100000,0.01
8,100,1,0.002
8,100,10,0.0018
8,100,100,0.002
8,100,1000,0.0024000000000000002
8,100,10000,0.004399999999999999
8,100,100000,0.0346
8,100,100000,0.034
8,1000,1,0.0021999999999999997
8,1000,10,0.002
8,1000,100,0.0021999999999999997
8,1000,1000,0.004
8,1000,10000,0.0254
8,1000,100000,0.2398
8,1000,100000,0.24159999999999998
8,10000,1,0.0076
8,10000,10,0.0021999999999999997
8,10000,100,0.003
8,10000,1000,0.0048000000000000004
8,10000,10000,0.0318
8,10000,100000,0.2902
8,10000,100000,0.2914
8,100000,1,0.5084
8,100000,10,0.009600000000000001
8,100000,100,0.0058000000000000005
8,100000,1000,0.0128
8,100000,10000,0.06939999999999999
8,100000,100000,0.5438
8,100000,100000,0.5382
8,1000000,1,50.3604
8,1000000,10,0.5504
8,1000000,100,0.0766
8,1000000,1000,0.0456
8,1000000,10000,0.1476
8,1000000,100000,1.9052
8,1000000,100000,1.936
16,1,1,0.002
16,1,10,0.0024000000000000002
16,1,100,0.0021999999999999997
16,1,1000,0.002
16,1,10000,0.003
16,1,100000,0.009
16,1,100000,0.01
16,10,1,0.002
16,10,10,0.0018
16,10,100,0.0024000000000000002
16,10,1000,0.0024000000000000002
16,10,10000,0.0032
16,10,100000,0.0106
16,10,100000,0.0106
16,100,1,0.0018
16,100,10,0.002
16,100,100,0.0024000000000000002
16,100,1000,0.0021999999999999997
16,100,10000,0.0046
16,100,100000,0.0356
16,100,100000,0.0346
16,1000,1,0.0021999999999999997
16,1000,10,0.0021999999999999997
16,1000,100,0.0021999999999999997
16,1000,1000,0.004399999999999999
16,1000,10000,0.0258
16,1000,100000,0.24860000000000002
16,1000,100000,0.2424
16,10000,1,0.0078
16,10000,10,0.0024000000000000002
16,10000,100,0.0024000000000000002
16,10000,1000,0.0052
16,10000,10000,0.0316
16,10000,100000,0.2846
16,10000,100000,0.2908
16,100000,1,0.5078
16,100000,10,0.009600000000000001
16,100000,100,0.0056
16,100000,1000,0.0128
16,100000,10000,0.06939999999999999
16,100000,100000,0.544
16,100000,100000,0.5436
16,1000000,1,50.254000000000005
16,1000000,10,0.5566
16,1000000,100,0.07680000000000001
16,1000000,1000,0.046200000000000005
16,1000000,10000,0.1508
16,1000000,100000,1.9442
16,1000000,100000,1.9358
32,1,1,0.0024000000000000002
32,1,10,0.0021999999999999997
32,1,100,0.0021999999999999997
32,1,1000,0.0021999999999999997
32,1,10000,0.003
32,1,100000,0.01
32,1,100000,0.0098
32,10,1,0.002
32,10,10,0.002
32,10,100,0.0026
32,10,1000,0.002
32,10,10000,0.0032
32,10,100000,0.01
32,10,100000,0.0098
32,100,1,0.0024000000000000002
32,100,10,0.0024000000000000002
32,100,100,0.0026
32,100,1000,0.0026
32,100,10000,0.0048000000000000004
32,100,100000,0.036199999999999996
32,100,100000,0.036
32,1000,1,0.002
32,1000,10,0.002
32,1000,100,0.0024000000000000002
32,1000,1000,0.004399999999999999
32,1000,10000,0.026000000000000002
32,1000,100000,0.2412
32,1000,100000,0.2414
32,10000,1,0.0078
32,10000,10,0.0026
32,10000,100,0.0026
32,10000,1000,0.0048000000000000004
32,10000,10000,0.0318
32,10000,100000,0.2822
32,10000,100000,0.28359999999999996
32,100000,1,0.508
32,100000,10,0.0094
32,100000,100,0.006
32,100000,1000,0.0124
32,100000,10000,0.0698
32,100000,100000,0.5372
32,100000,100000,0.5396
32,1000000,1,50.3082
32,1000000,10,0.549
32,1000000,100,0.0764
32,1000000,1000,0.0458
32,1000000,10000,0.148
32,1000000,100000,1.924
32,1000000,100000,1.8850000000000002
64,1,1,0.0021999999999999997
64,1,10,0.002
64,1,100,0.002
64,1,1000,0.002
64,1,10000,0.0028
64,1,100000,0.0094
64,1,100000,0.0094
64,10,1,0.002
64,10,10,0.002
64,10,100,0.0024000000000000002
64,10,1000,0.0024000000000000002
64,10,10000,0.0032
64,10,100000,0.0104
64,10,100000,0.0108
64,100,1,0.0024000000000000002
64,100,10,0.0024000000000000002
64,100,100,0.002
64,100,1000,0.0021999999999999997
64,100,10000,0.0048000000000000004
64,100,100000,0.033800000000000004
64,100,100000,0.035199999999999995
64,1000,1,0.0021999999999999997
64,1000,10,0.0024000000000000002
64,1000,100,0.0024000000000000002
64,1000,1000,0.004399999999999999
64,1000,10000,0.026000000000000002
64,1000,100000,0.24980000000000002
64,1000,100000,0.242
64,10000,1,0.0082
64,10000,10,0.0026
64,10000,100,0.0028
64,10000,1000,0.004399999999999999
64,10000,10000,0.0314
64,10000,100000,0.2716
64,10000,100000,0.2918
64,100000,1,0.5084
64,100000,10,0.0098
64,100000,100,0.0056
64,100000,1000,0.0124
64,100000,10000,0.06820000000000001
64,100000,100000,0.5408000000000001
64,100000,100000,0.5402
64,1000000,1,50.333999999999996
64,1000000,10,0.5599999999999999
64,1000000,100,0.0764
64,1000000,1000,0.046
64,1000000,10000,0.1484
64,1000000,100000,1.9304
64,1000000,100000,1.9265999999999999
128,1,1,0.002
128,1,10,0.002
128,1,100,0.0024000000000000002
128,1,1000,0.0021999999999999997
128,1,10000,0.003
128,1,100000,0.0098
128,1,100000,0.0098
128,10,1,0.0024000000000000002
128,10,10,0.0021999999999999997
128,10,100,0.0024000000000000002
128,10,1000,0.0024000000000000002
128,10,10000,0.0026
128,10,100000,0.010199999999999999
128,10,100000,0.0106
128,100,1,0.002
128,100,10,0.0024000000000000002
128,100,100,0.0024000000000000002
128,100,1000,0.0026
128,100,10000,0.0048000000000000004
128,100,100000,0.0342
128,100,100000,0.0344
128,1000,1,0.0021999999999999997
128,1000,10,0.002
128,1000,100,0.0021999999999999997
128,1000,1000,0.004399999999999999
128,1000,10000,0.0256
128,1000,100000,0.24860000000000002
128,1000,100000,0.2424
128,10000,1,0.0078
128,10000,10,0.0028
128,10000,100,0.0026
128,10000,1000,0.0046
